seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
29692,2022,3920,Blake Griffin,NA,C,32,12,NBA,BRK,56,958,13.7,0.518,0.463,0.243,7,18.6,13,15,1.4,1.3,8.2,16.9,1.2,0.9,2.1,0.106,-0.6,0.1,-0.5,0.3
29693,2022,4306,Boban Marjanović,NA,C,33,7,NBA,DAL,23,128,18.5,0.615,0.057,0.314,6.9,27,16.9,4.8,0,2.1,15.8,33.3,-0.1,0.2,0.1,0.045,-3.2,-1.2,-4.4,-0.1
29694,2022,4307,Bobby Portis,NA,C,26,7,NBA,MIL,72,2028,17.7,0.571,0.388,0.13,9.6,24.4,17.2,6.4,1.3,2.4,8.9,21.3,2.9,2.6,5.5,0.131,1.2,-1,0.2,1.1
29695,2022,4475,Bogdan Bogdanović,NA,SG,29,5,NBA,ATL,63,1848,15.4,0.562,0.578,0.145,1.7,13,7.4,15.5,1.8,0.7,7.7,21.6,2.5,1.2,3.7,0.095,1.5,-0.2,1.3,1.5
29696,2022,4224,Bojan Bogdanović,NA,PF,32,8,NBA,UTA,69,2131,15.7,0.599,0.504,0.28,3.1,11.8,7.6,8.7,0.8,0,10.2,23.7,3.6,1.6,5.2,0.118,1.6,-1.6,0,1.1
29697,2022,4692,Bol Bol,NA,PF,22,3,NBA,DEN,14,81,13.5,0.565,0.148,0.185,5.7,21.4,13.8,9.1,0.6,2.2,12,18,0,0.1,0.1,0.065,-0.5,-0.4,-1,0
29698,2022,4908,Bones Hyland,NA,SG,21,1,NBA,DEN,69,1310,14.4,0.558,0.627,0.219,1.2,14.4,8,21.2,1.5,1.4,12.1,23.8,1.1,1.3,2.4,0.088,0.3,-0.7,-0.4,0.5
29699,2022,4591,Brad Wanamaker,NA,PG,32,4,NBA,TOT,23,320,7.5,0.472,0.221,0.325,2.1,11.6,6.8,22.4,1.1,1.6,20.7,14.9,-0.1,0.1,0,0.004,-5.3,-0.5,-5.8,-0.3
29700,2022,4591,Brad Wanamaker,NA,PG,32,4,NBA,IND,22,293,6.5,0.465,0.236,0.306,2.2,11.2,6.7,21.4,0.8,1.8,22,15.3,-0.2,0.1,-0.1,-0.016,-5.6,-1,-6.6,-0.3
29701,2022,4591,Brad Wanamaker,NA,PG,32,4,NBA,WAS,1,27,18.1,0.554,0,0.6,0,16.2,8.2,33.9,3.7,0,0,10.4,0.1,0,0.1,0.216,-1.8,4.7,2.9,0
29702,2022,4072,Bradley Beal,NA,SG,28,10,NBA,WAS,40,1439,17.5,0.539,0.272,0.263,3,11.4,7.3,30.8,1.2,0.9,13.6,30.8,0.6,0.7,1.4,0.046,2,-1.2,0.8,1
29703,2022,4909,Brandon Boston Jr.,NA,SG,20,1,NBA,LAC,51,760,11.2,0.481,0.342,0.222,2.4,12.7,7.7,10.1,1.7,1.5,8,22.4,-0.5,0.9,0.4,0.026,-3,-0.4,-3.3,-0.3
29704,2022,4693,Brandon Clarke,NA,PF,25,3,NBA,MEM,64,1246,23.7,0.66,0.049,0.291,11.1,17.8,14.4,10.3,1.5,4.9,6.3,17.7,4.4,1.9,6.3,0.241,3.1,1.1,4.2,2
29705,2022,4592,Brandon Goodwin,NA,PG,26,4,NBA,CLE,36,502,11.8,0.501,0.357,0.247,3.1,11.4,7.4,26,2.5,0.2,17.4,18.2,0.1,0.7,0.7,0.069,-2.6,1.1,-1.6,0.1
29706,2022,4379,Brandon Ingram,NA,SF,24,6,NBA,NOP,55,1869,18.7,0.554,0.23,0.328,2,17.3,9.5,27.8,0.9,1.3,11.8,29.3,2.5,1.3,3.9,0.099,2.6,-0.6,2,1.9
29707,2022,3985,Brandon Knight,NA,PG,30,9,NBA,DAL,5,65,13,0.561,0.68,0.32,0,13.7,6.8,18.6,0.8,0,12.3,22.5,0.1,0.1,0.1,0.091,-2.7,-1.9,-4.6,0
29708,2022,4910,Brandon Williams,1999,PG,22,1,NBA,POR,24,640,11,0.476,0.376,0.344,3.1,9.8,6.4,23.1,1.8,1.5,15.2,25.9,-0.7,0.2,-0.5,-0.037,-2.6,-3.1,-5.7,-0.6
29709,2022,4911,Braxton Key,NA,SF,24,1,NBA,TOT,11,197,13.7,0.508,0.292,0.181,6.8,21.4,13.7,8.9,2.5,5,12.4,19.4,-0.1,0.3,0.2,0.052,-3.8,0.6,-3.3,-0.1
29710,2022,4911,Braxton Key,NA,SF,24,1,NBA,PHI,2,6,9,0.5,0.5,0,18.9,18.3,18.6,25.7,8.3,0,50,29.9,0,0,0,-0.169,-9.5,3.3,-6.2,0
29711,2022,4911,Braxton Key,NA,SF,24,1,NBA,DET,9,191,13.9,0.508,0.286,0.186,6.5,21.5,13.6,8.4,2.3,5.2,10.6,19,0,0.3,0.2,0.059,-3.7,0.5,-3.2,-0.1
29712,2022,4813,Brodric Thomas,NA,SG,25,2,NBA,BOS,12,60,10,0.52,0.5,0.278,3.7,14.1,9,26,0.8,1.5,22.9,19.2,0,0.1,0.1,0.052,-3.6,0.8,-2.8,0
29713,2022,3801,Brook Lopez,NA,C,33,14,NBA,MIL,13,298,16,0.57,0.405,0.176,6.9,11.9,9.4,3,1.3,4.8,7.8,21.9,0.3,0.3,0.7,0.108,-0.7,-0.7,-1.3,0.1
29714,2022,4594,Bruce Brown,NA,SF,25,4,NBA,BRK,72,1774,15,0.575,0.186,0.253,6.3,14.7,10.6,11.5,2.1,2.6,9.1,15,2.8,2,4.8,0.13,-0.4,1.1,0.7,1.2
29715,2022,4695,Bruno Fernando,NA,C,23,3,NBA,TOT,30,152,21.2,0.671,0.036,0.436,13,26.6,19.8,7.5,0.3,6.5,17.6,22.4,0.2,0.2,0.4,0.14,-0.4,0.2,-0.1,0.1
29716,2022,4695,Bruno Fernando,NA,C,23,3,NBA,BOS,20,58,12.6,0.586,0.071,0.357,13.4,14.6,14,9.6,0,4.7,23.6,16.1,0,0.1,0.1,0.102,-3.2,0.4,-2.8,0
29717,2022,4695,Bruno Fernando,NA,C,23,3,NBA,HOU,10,94,26.5,0.699,0.024,0.463,12.8,34.1,23.4,6.3,0.5,7.6,15.4,26.3,0.2,0.1,0.3,0.164,1.3,0.2,1.5,0.1
29718,2022,4381,Bryn Forbes,NA,SG,28,6,NBA,TOT,75,1286,11.5,0.574,0.547,0.161,0.9,6.9,3.9,8.3,0.9,0.3,8.8,21.2,0.8,0.6,1.4,0.054,-0.7,-2.2,-2.9,-0.3
29719,2022,4381,Bryn Forbes,NA,SG,28,6,NBA,SAS,40,676,12.4,0.572,0.51,0.166,0.6,9.2,4.9,8.6,1.2,0.4,9.4,21.9,0.3,0.4,0.7,0.053,-0.3,-1.3,-1.6,0.1
29720,2022,4381,Bryn Forbes,NA,SG,28,6,NBA,DEN,35,610,10.6,0.578,0.593,0.156,1.1,4.3,2.7,8,0.6,0.3,8.1,20.3,0.5,0.2,0.7,0.054,-1.1,-3.2,-4.3,-0.4
29721,2022,4382,Buddy Hield,NA,SG,29,6,NBA,TOT,81,2499,12.9,0.548,0.652,0.116,2.9,12.8,7.8,13.8,1.4,0.9,11.7,22.4,0.8,1.1,1.9,0.036,0.5,-1.7,-1.2,0.5
29722,2022,4382,Buddy Hield,NA,SG,29,6,NBA,SAC,55,1574,11.9,0.54,0.714,0.133,2.9,12.4,7.6,10,1.5,0.8,10.9,22.5,0,0.8,0.7,0.023,0.2,-1.5,-1.3,0.3
29723,2022,4382,Buddy Hield,NA,SG,29,6,NBA,IND,26,925,14.5,0.563,0.546,0.086,2.7,13.4,8,20.3,1.3,0.9,13,22.4,0.8,0.3,1.1,0.059,1.1,-2.2,-1.1,0.2
29724,2022,3582,C.J. Miles,NA,SG,34,16,NBA,BOS,1,2,-7.8,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0.03,-16.3,0,-16.3,0
29766,2022,4818,CJ Elleby,NA,SF,21,2,NBA,POR,58,1174,9.2,0.491,0.409,0.273,6,15.6,10.6,10.6,1.5,1.6,14,14.8,-0.1,0.5,0.4,0.016,-3.8,-1.5,-5.3,-1
29767,2022,4154,CJ McCollum,NA,SG,30,9,NBA,TOT,62,2145,18.3,0.553,0.403,0.146,2.6,11.5,6.9,26.1,1.6,1,9.3,27.5,2.6,1,3.6,0.081,3.2,-1.3,1.9,2.1
29768,2022,4154,CJ McCollum,NA,SG,30,9,NBA,POR,36,1267,15.8,0.532,0.435,0.102,2.8,10.7,6.6,22.5,1.4,1.6,9.2,26.1,0.7,0.3,1,0.04,1.8,-1.7,0.1,0.7
29769,2022,4154,CJ McCollum,NA,SG,30,9,NBA,NOP,26,878,21.9,0.58,0.361,0.204,2.3,12.5,7.3,31.3,1.9,0.1,9.5,29.4,1.9,0.7,2.6,0.14,5.3,-0.7,4.6,1.5
29725,2022,4912,Cade Cunningham,NA,SG,20,1,NBA,DET,64,2088,13.1,0.504,0.352,0.163,2.9,16.2,9.2,29.1,1.8,1.9,17.5,27.5,-2.4,1.9,-0.5,-0.011,-1.1,-0.5,-1.6,0.2
29726,2022,4696,Caleb Martin,NA,SF,26,3,NBA,MIA,60,1372,14.8,0.611,0.378,0.227,5.9,13,9.5,7,2.1,2.3,10.3,16.3,1.9,2.1,4,0.139,0.1,0.9,1.1,1.1
29727,2022,4697,Cam Reddish,NA,SF,22,3,NBA,TOT,49,1012,12.8,0.543,0.451,0.275,2.7,8.6,5.7,7,2.3,1.4,11.1,22.2,0.2,0.8,1,0.046,-1,-0.3,-1.3,0.2
29728,2022,4697,Cam Reddish,NA,SF,22,3,NBA,ATL,34,797,12.8,0.537,0.446,0.233,2.8,8.7,5.8,6.9,2.2,1.2,10.4,23.2,0.1,0.5,0.6,0.034,-0.8,-0.7,-1.5,0.1
29729,2022,4697,Cam Reddish,NA,SF,22,3,NBA,NYK,15,215,12.9,0.575,0.477,0.492,2.5,8.2,5.3,7.1,2.8,1.8,14.1,18.8,0.1,0.3,0.4,0.092,-2,1.2,-0.8,0.1
29730,2022,4913,Cam Thomas,NA,SG,20,1,NBA,BRK,67,1176,11.7,0.519,0.346,0.209,1.5,13.1,7.5,9.7,1.4,0.6,9.1,22.1,0,0.8,0.8,0.033,-2,-1.4,-3.4,-0.4
29731,2022,4698,Cameron Johnson,NA,PF,25,3,NBA,PHO,66,1730,15.2,0.625,0.644,0.188,2.7,14,8.5,7.7,1.6,0.8,6.7,17.5,3.2,2.4,5.6,0.156,2,0.7,2.7,2.1
29732,2022,4914,Cameron McGriff,NA,SF,24,1,NBA,POR,3,46,12.5,0.47,0.429,0.143,13.8,22.3,17.9,9.4,0,2.1,0,14,0.1,0,0.1,0.097,-1,-3,-4,0
29733,2022,4814,Cameron Oliver,NA,SF,25,2,NBA,ATL,2,43,21.4,0.705,0.2,0.2,5.1,10.1,7.6,11.1,1.1,2.1,0,16.6,0.2,0,0.2,0.219,2.3,-0.5,1.7,0
29734,2022,4311,Cameron Payne,NA,PG,27,7,NBA,PHO,58,1278,13.8,0.5,0.359,0.152,2.1,12.3,7.3,30.7,1.5,1.2,14.1,24.6,0.2,1.8,1.9,0.073,-0.4,0.4,0,0.7
29735,2022,4383,Caris LeVert,NA,SG,27,6,NBA,TOT,58,1781,15.1,0.525,0.3,0.226,2.7,10.7,6.7,22,1.4,1.1,10.3,25.4,1.2,1,2.2,0.059,0,-1.2,-1.2,0.4
29736,2022,4383,Caris LeVert,NA,SG,27,6,NBA,IND,39,1214,16.3,0.53,0.304,0.235,2.7,11.2,6.9,22.8,1.4,1.3,9.9,26.8,1.1,0.4,1.5,0.06,1,-1.3,-0.3,0.5
29737,2022,4383,Caris LeVert,NA,SG,27,6,NBA,CLE,19,567,12.4,0.511,0.289,0.203,2.6,9.7,6.2,20.5,1.4,0.8,11.6,22.3,0.1,0.6,0.7,0.057,-2.1,-1.1,-3.1,-0.2
29738,2022,4915,Carlik Jones,NA,PG,24,1,NBA,TOT,5,23,-1.8,0.202,0.111,0.222,4.8,9.7,7.3,26.7,2.2,0,23.3,25.1,-0.2,0,-0.1,-0.285,-11.3,-4.2,-15.5,-0.1
29739,2022,4915,Carlik Jones,NA,PG,24,1,NBA,DAL,3,19,-4,0.127,0.143,0.286,5.8,11.7,8.8,32.3,2.6,0,27.6,25.8,-0.2,0,-0.1,-0.338,-13,-4.3,-17.3,-0.1
29740,2022,4915,Carlik Jones,NA,PG,24,1,NBA,DEN,2,4,8.9,0.5,0,0,0,0,0,0,0,0,0,21.9,0,0,0,-0.03,-3,-3.7,-6.7,0
29741,2022,3435,Carmelo Anthony,NA,PF,37,19,NBA,LAL,69,1793,14.8,0.579,0.549,0.22,3.7,13.5,8.6,5.6,1.3,2.6,6.9,20.4,2.2,1.4,3.6,0.097,0.4,-0.8,-0.5,0.7
29742,2022,4699,Carsen Edwards,NA,SG,23,3,NBA,DET,4,79,5.5,0.378,0.533,0.033,2.6,5.8,4.1,26.2,1.2,0,14.1,19.2,-0.1,0,-0.1,-0.075,-6,-3.4,-9.3,-0.1
29743,2022,4815,Cassius Stanley,NA,SG,22,2,NBA,DET,9,155,8,0.516,0.37,0.217,3.3,10.3,6.6,3.9,1.6,1.2,10.6,15.6,0,0.1,0.1,0.021,-4.9,-1,-5.8,-0.2
29744,2022,4816,Cassius Winston,NA,PG,23,2,NBA,WAS,7,39,6,0.549,0.545,0.364,0,2.8,1.4,24.4,0,0,19,18,0,0,0,0.015,-5.9,-3.5,-9.3,-0.1
29745,2022,4916,Cat Barber,NA,PG,27,1,NBA,ATL,3,13,-11.2,0,0,1,8.5,16.7,12.6,26.7,0,0,14.8,22.7,-0.1,0,-0.1,-0.45,-15.8,-7.6,-23.5,-0.1
29746,2022,4479,Cedi Osman,NA,SF,26,5,NBA,CLE,66,1462,13.3,0.563,0.628,0.229,1.9,9,5.5,14.1,1.8,0.6,9.6,21.1,1.3,1.6,2.9,0.094,-0.3,0.5,0.2,0.8
29747,2022,4596,Chandler Hutchison,NA,SF,25,4,NBA,PHO,6,22,1,0.694,0,1,0,23.8,12.2,10.5,0,0,58.1,13.5,-0.1,0,0,-0.086,-8,-0.5,-8.5,0
29748,2022,4917,Charles Bassey,NA,C,21,1,NBA,PHI,23,168,21.5,0.66,0.085,0.255,14.9,26.1,20.6,6.5,1.5,9.1,13.3,16.1,0.4,0.3,0.8,0.22,-0.4,2.1,1.7,0.2
29749,2022,4700,Charlie Brown Jr.,NA,SG,24,3,NBA,TOT,22,177,6.5,0.346,0.308,0.256,9,11.2,10.1,4.5,2.8,2,10.3,12.3,-0.2,0.2,0,0.012,-5.2,0.4,-4.8,-0.1
29750,2022,4700,Charlie Brown Jr.,NA,SG,24,3,NBA,DAL,3,15,5.1,0.2,0.6,0,0,7.4,3.7,8.9,6.7,6,0,15,-0.1,0,0,-0.05,-7.7,5.1,-2.6,0
29751,2022,4700,Charlie Brown Jr.,NA,SG,24,3,NBA,PHI,19,162,6.6,0.365,0.265,0.294,9.8,11.5,10.7,4.1,2.5,1.7,11.5,12,-0.1,0.2,0.1,0.018,-5,-0.1,-5,-0.1
29752,2022,4918,Chaundee Brown Jr.,NA,SG-SF,23,1,NBA,TOT,5,104,6.4,0.447,0.563,0.188,1.1,15.7,8.4,5.1,0.9,0,2.8,14.9,0,0,0,0.002,-4.3,-2.4,-6.6,-0.1
29753,2022,4918,Chaundee Brown Jr.,NA,SF,23,1,NBA,LAL,2,21,-8.7,0.143,0.429,0,0,10.2,5.1,0,0,0,12.5,16.4,-0.1,0,-0.1,-0.306,-11.6,-5,-16.6,-0.1
29754,2022,4918,Chaundee Brown Jr.,NA,SG,23,1,NBA,ATL,3,83,10.3,0.525,0.6,0.24,1.3,17,9.2,6.4,1.2,0,0,14.6,0.1,0,0.1,0.08,-2.4,-1.7,-4.1,0
29755,2022,4385,Cheick Diallo,NA,C,25,5,NBA,DET,3,31,12.3,0.517,0,0.75,13.3,29.4,20.9,0,1.6,0,8.6,16.1,0,0,0.1,0.108,-4.2,-3.3,-7.5,0
29756,2022,4597,Chimezie Metu,NA,C,24,4,NBA,SAC,60,1279,13.4,0.546,0.414,0.203,2.9,25.9,14.3,6.9,1.9,2.2,11.1,18.5,0.1,1.4,1.5,0.056,-1.6,0.1,-1.5,0.2
29757,2022,4481,Chris Boucher,NA,PF,29,5,NBA,TOR,80,1690,17.9,0.57,0.397,0.334,10.9,21.3,15.8,2.2,1.4,4.3,6,17.8,3.5,2.4,6,0.169,0.5,-0.4,0,0.9
29758,2022,4598,Chris Chiozza,NA,PG,26,4,NBA,GSW,34,372,4.4,0.407,0.654,0.037,2.7,7.7,5.3,22.5,1.7,0,28,13.4,-0.5,0.5,0,-0.004,-5.7,-0.2,-6,-0.4
29759,2022,4919,Chris Duarte,NA,SG,24,1,NBA,IND,55,1541,12.3,0.537,0.411,0.18,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,0.029,-1.2,-1.1,-2.3,-0.1
29760,2022,3585,Chris Paul,NA,PG,36,17,NBA,PHO,65,2139,20.8,0.581,0.27,0.274,1.1,12.8,7.1,44.5,2.7,0.8,15.6,19.7,5.8,3.6,9.4,0.21,3.1,2.3,5.4,4
29761,2022,4702,Chris Silva,NA,PF,25,3,NBA,TOT,10,91,11.6,0.641,0,0.8,16.5,28.2,22.4,10.6,0,1.2,28.3,13.8,0.1,0.1,0.3,0.137,-5,0.1,-4.9,-0.1
29762,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIN,1,3,3.8,NA,NA,NA,0,36.6,17.9,0,0,0,NA,0,0,0,0,0.052,-5.3,-0.5,-5.8,0
29763,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIA,9,88,11.9,0.641,0,0.8,17,27.9,22.6,10.9,0,1.2,28.3,14.3,0.1,0.1,0.3,0.14,-5,0.1,-4.9,-0.1
29764,2022,4313,Christian Wood,NA,C,26,6,NBA,HOU,68,2094,19.1,0.595,0.383,0.378,5.7,30.4,18,12.2,1.2,2.8,11,23.3,2.9,2,4.9,0.112,2.1,-0.4,1.6,1.9
29765,2022,4817,Chuma Okeke,NA,PF,23,2,NBA,ORL,70,1749,12,0.501,0.645,0.113,2.8,18.2,10.5,10.1,2.7,2.2,8.6,16.4,-0.3,2.5,2.2,0.06,-1.6,1.5,-0.1,0.8
29770,2022,4230,Clint Capela,NA,C,27,8,NBA,ATL,74,2042,21.4,0.604,0.002,0.28,15,31.9,23.5,6.6,1.3,4.1,6.1,15.5,5.6,2.7,8.3,0.195,2.1,-0.1,2,2.1
29771,2022,4703,Coby White,NA,PG,21,3,NBA,CHI,61,1675,12.6,0.564,0.548,0.141,1.1,11,6.1,15,0.8,0.6,9.3,19.8,1.6,0.8,2.4,0.067,-0.4,-1.7,-2.1,0
29772,2022,4704,Cody Martin,NA,SF,26,3,NBA,CHO,71,1866,12.7,0.579,0.376,0.253,4.6,11.7,8.1,12.4,2.3,1.6,11.5,12.1,2.4,1.5,3.9,0.101,-1.2,0.7,-0.5,0.7
29773,2022,4155,Cody Zeller,NA,C,29,9,NBA,POR,27,355,17.2,0.627,0.044,0.544,14.9,24.1,19.3,9.4,1.1,1.7,14.6,15.9,0.9,0.2,1.1,0.143,-1.2,-1,-2.1,0
29774,2022,4819,Cole Anthony,NA,PG,21,2,NBA,ORL,65,2059,13.5,0.519,0.429,0.277,1.6,16.2,8.9,28.9,1.1,0.8,14.2,25.1,-0.1,1.7,1.6,0.038,-0.6,-0.6,-1.2,0.4
29775,2022,4599,Collin Sexton,NA,SG,23,4,NBA,CLE,11,316,11.2,0.523,0.298,0.258,4.6,7.9,6.3,11.9,1.6,0,15.6,27.9,-0.4,0.3,-0.1,-0.009,-3.5,-0.7,-4.1,-0.2
29776,2022,4920,Corey Kispert,NA,SF,22,1,NBA,WAS,77,1801,10.9,0.586,0.623,0.121,3.3,9.4,6.4,6.7,1,1,8.5,14.6,1.6,0.7,2.3,0.061,-0.8,-1.5,-2.3,-0.1
29777,2022,3992,Cory Joseph,NA,PG,30,11,NBA,DET,65,1600,11.4,0.579,0.393,0.283,1.9,10.3,5.9,21.8,1.3,1,15.9,14.3,1.7,0.8,2.5,0.075,-2,-0.1,-2.1,0
29778,2022,4921,Craig Sword,NA,SG,28,1,NBA,WAS,3,19,14.2,0.75,0.25,0,0,0,0,7.7,10.4,0,20,11.7,0,0,0.1,0.158,-8.6,10,1.4,0
29783,2022,4317,D'Angelo Russell,NA,PG,25,7,NBA,MIN,65,2077,16.3,0.544,0.531,0.246,1.3,10.1,5.6,33.1,1.4,1,13.2,25.1,2.9,1.5,4.4,0.101,2.2,-1.5,0.8,1.4
29779,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,TOT,55,883,9.7,0.61,0.739,0.194,1.4,7,4.2,16.8,0.9,0.1,18.9,14.3,0.7,0.1,0.8,0.043,-1.2,-2.4,-3.6,-0.4
29780,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,HOU,34,510,9.7,0.596,0.706,0.279,1.5,7.4,4.4,20.5,0.9,0,22.8,16.4,0.2,0,0.2,0.017,-1.4,-2.9,-4.3,-0.3
29781,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,LAL,21,373,9.7,0.635,0.791,0.058,1.2,6.6,3.9,11.8,0.9,0.2,11.1,11.4,0.5,0.1,0.6,0.079,-1,-1.6,-2.6,-0.1
29782,2022,4482,D.J. Wilson,NA,PF,25,5,NBA,TOR,4,54,27.9,0.773,0.133,0.667,1.9,31.8,16.1,14.6,4.6,1.8,9.3,17,0.2,0.1,0.4,0.328,1.8,3.2,5,0.1
29802,2022,4706,DaQuan Jeffries,NA,SG,24,3,NBA,MEM,3,9,8.4,0.5,0.5,0,0,23.8,11.6,14,0,0,0,9.1,0,0,0,0.099,-5.8,0.9,-4.9,0
29784,2022,4922,Daishen Nix,NA,SG,19,1,NBA,HOU,24,261,8.1,0.48,0.388,0.448,2.9,11,6.9,21.5,2.7,0,24.5,17.3,-0.3,0.1,-0.2,-0.033,-5.4,-1,-6.4,-0.3
29785,2022,4820,Dakota Mathias,NA,SG,26,2,NBA,MEM,6,16,11,0.5,1,0,0,13.4,6.5,8,3,0,0,15.4,0,0,0,0.114,-1.4,1.7,0.3,0
29786,2022,4923,Dalano Banton,NA,PG,22,1,NBA,TOR,64,696,10,0.463,0.252,0.218,5.6,14.1,9.7,19.8,2,1.4,19.3,16.9,-0.4,0.8,0.4,0.03,-3.5,0.4,-3.1,-0.2
29787,2022,4387,Damian Jones,NA,C,26,6,NBA,SAC,56,1017,18.3,0.701,0.109,0.492,7.9,18.5,13.2,10.2,1.2,4,15.4,16.2,2.4,0.9,3.3,0.156,-0.2,0.5,0.3,0.6
29788,2022,4077,Damian Lillard,NA,PG,31,10,NBA,POR,29,1056,18.5,0.55,0.514,0.328,1.3,11.6,6.2,34,0.8,1,11.6,29.3,1.7,0.1,1.7,0.079,4,-2.7,1.3,0.9
29789,2022,4484,Damion Lee,NA,SG,29,5,NBA,GSW,63,1256,10.9,0.561,0.488,0.196,2.4,14.9,8.8,7.1,1.5,0.5,8.4,15.8,0.9,1.8,2.7,0.102,-2.4,0.4,-2,0
29790,2022,4485,Damyean Dotson,NA,SG,27,5,NBA,NYK,2,21,6.4,0.5,0.25,0,0,10.4,5.1,6.9,0,0,0,8.3,0,0,0,0.045,-3.7,-1.2,-4.9,0
29791,2022,4705,Daniel Gafford,NA,C,23,3,NBA,WAS,72,1444,21.8,0.708,0.002,0.372,12.1,19,15.6,7.3,1,5.8,12,16.7,4.4,1.6,6,0.198,1.1,0.5,1.6,1.3
29792,2022,4821,Daniel Oturu,NA,C,22,2,NBA,TOR,3,27,13.4,0.549,0.167,0.833,3.8,17,10,0,0,7.2,0,13,0,0,0.1,0.121,-2.7,-2.5,-5.2,0
29793,2022,4487,Daniel Theis,NA,C,29,5,NBA,TOT,47,977,13.2,0.595,0.368,0.247,6.6,18.8,12.7,6.3,1,2.9,12.5,16.2,0.9,1,1.9,0.093,-1.9,-0.2,-2.1,0
29794,2022,4487,Daniel Theis,NA,C,29,5,NBA,HOU,26,584,10.7,0.554,0.441,0.223,6,18.5,12.2,5.1,0.9,2.6,13.6,16.5,0.1,0.3,0.3,0.028,-2.6,-0.9,-3.4,-0.2
29795,2022,4487,Daniel Theis,NA,C,29,5,NBA,BOS,21,393,17,0.658,0.25,0.286,7.6,19.1,13.5,8,1.1,3.3,10.6,15.8,0.9,0.7,1.6,0.19,-1,0.9,-0.1,0.2
29796,2022,3807,Danilo Gallinari,NA,PF,33,13,NBA,ATL,66,1672,14.3,0.579,0.492,0.261,2.3,17.8,10.1,8.5,0.8,0.6,5.4,18.4,2.8,0.8,3.6,0.105,1,-1.2,-0.2,0.8
29797,2022,3867,Danny Green,NA,SF,34,13,NBA,PHI,62,1353,9.5,0.561,0.847,0.044,2.7,10.1,6.5,6.5,2.2,2.5,12.1,12.3,0.3,1.6,1.9,0.067,-1.4,0.8,-0.5,0.5
29798,2022,4389,Danuel House Jr.,NA,SF,28,6,NBA,TOT,42,727,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1,0.068,-1.3,0.2,-1.1,0.2
29799,2022,4389,Danuel House Jr.,NA,SF,28,6,NBA,HOU,16,233,6.8,0.467,0.459,0.257,1.9,18.5,10.1,11.5,1,1.9,17.9,18.3,-0.3,0.1,-0.2,-0.049,-4.8,-0.7,-5.6,-0.2
29800,2022,4389,Danuel House Jr.,NA,SF,28,6,NBA,NYK,1,3,-13.4,0,1,0,0,0,0,0,0,0,0,14.6,0,0,0,-0.342,-12.6,-7.8,-20.4,0
29801,2022,4389,Danuel House Jr.,NA,SF,28,6,NBA,UTA,25,491,12.5,0.61,0.667,0.317,3.2,11.7,7.6,7,1.6,2.2,9.7,13.8,0.7,0.6,1.3,0.125,0.5,0.7,1.2,0.4
29803,2022,4707,Darius Bazley,NA,PF,21,3,NBA,OKC,69,1924,12.6,0.515,0.414,0.262,3.7,19.8,11.6,7.7,1.5,3.4,11.1,18.3,-0.5,2.2,1.8,0.044,-2.1,0.3,-1.8,0.1
29804,2022,4708,Darius Garland,NA,PG,22,3,NBA,CLE,68,2430,19,0.576,0.387,0.205,1.8,8.2,5.1,39.9,1.8,0.3,16.2,27.8,3.8,2.5,6.3,0.125,3.4,-0.8,2.6,2.8
29805,2022,3869,Darren Collison,NA,PG,34,11,NBA,LAL,3,37,-0.2,0.286,0.429,0,0,11.6,5.8,6.8,1.3,0,12.5,9.3,-0.1,0,-0.1,-0.07,-10,-0.9,-10.9,-0.1
29806,2022,4924,David Duke Jr.,NA,PG,22,1,NBA,BRK,22,341,10,0.444,0.343,0.194,9.8,11.5,10.7,6.6,2,1.8,7.1,15.9,0,0.3,0.3,0.048,-3,-0.9,-3.9,-0.2
29807,2022,4925,David Johnson,NA,SG,20,1,NBA,TOR,2,2,-20,0,1,0,0,0,0,0,0,0,0,21.4,0,0,0,-0.495,-19,-8.7,-27.7,0
29808,2022,4391,David Nwaba,NA,SF,29,6,NBA,HOU,46,609,15.3,0.567,0.278,0.381,7.4,20,13.6,8.5,2.2,2.9,9.3,15.8,0.8,0.5,1.3,0.105,-0.6,0,-0.6,0.2
29809,2022,4926,Davion Mitchell,NA,PG,23,1,NBA,SAC,75,2076,10.8,0.489,0.38,0.101,1.7,7,4.4,22.5,1.3,1,11.5,20.6,-0.5,0.6,0.1,0.003,-2.1,-1.7,-3.8,-0.9
29813,2022,4488,Davon Reed,NA,SG,26,3,NBA,DEN,48,668,12.2,0.624,0.534,0.093,2.4,15.2,9,10.7,1.8,1.2,8.7,12.1,0.9,0.7,1.6,0.117,-0.6,0.3,-0.3,0.3
